<<<<<<< HEAD
time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],gamma[rad],alpha[rad],mass[kg],mass_propellant[kg],u0
496.70000000004444,300493.19405809144,45275.799078623735,412.35791160340597,-1695.1150965064924,1.8091152848825143,0.0012349245044166277,4.951016470167485,-3.1419011852849703,609178.2822405293,264896.9131901999,0.01822939006440838
496.80000000004446,300534.2878274957,45106.87080616563,410.9376940428048,-1689.282724581096,1.8092422731868323,0.0012698830431794987,4.951015676387501,-3.141773403200668,608111.8496339015,263830.48058357206,0.6673936042152264
496.9000000000445,300575.3688163374,44937.99437860226,410.80988841661224,-1688.7642756336522,1.8093711352886757,0.0012886210184340121,4.9510147333093615,-3.1416435980206856,608015.912543469,263734.54349313956,-0.85
497.0000000000445,300616.27930054325,44769.819108500065,409.10484205852737,-1681.7527010219878,1.8094997708002727,0.0012863551159707424,4.9510150666725945,-3.141515295872322,606736.7513377023,262455.38228737283,1.0
497.10000000004453,300657.0978964008,44602.021363616645,408.18595857554686,-1677.9774488341825,1.8096286190915498,0.0012884829127702245,4.9510147786670995,-3.14138615957555,606048.7671927151,261767.3981423856,0.07568012833045268
497.20000000004455,300697.78546448634,44434.76275533155,406.8756808554952,-1672.5860828509526,1.809754948869983,0.001263297784330726,4.951015472805673,-3.14126052393569,605067.9669403078,260786.59788997826,0.5335053126778404
497.3000000000446,300738.4345751199,44267.66374587086,406.4911063355997,-1670.990094606912,1.8098768640306087,0.001219151606256855,4.951017545191527,-3.141140681160918,604777.1128802337,260495.7438299042,-0.5452425249251973
497.4000000000446,300778.91258698684,44101.26961057036,404.780118669036,-1663.9413530049935,1.8099913820854017,0.0011451805479302125,4.951019652965543,-3.141028270880141,603497.951674467,259216.5826241375,1.0
497.5000000000446,300819.3613464841,43934.99939106472,404.4875949726274,-1662.7021950564326,1.8100958402554417,0.0010445817003994031,4.951024718619048,-3.1409288783636065,603272.6628556023,258991.2938052728,-0.6477553918160992
497.60000000004464,300859.63890115323,43769.43583903975,402.77554669119667,-1655.6355202497425,1.8101877679480698,0.0009192769262808162,4.951028750472068,-3.140840982523998,601993.5016498356,257712.1325995061,1.0
497.70000000004467,300899.8668820113,43604.081182195,402.27980858037904,-1653.546568447524,1.810265035240117,0.0007726729204719049,4.951035860547917,-3.1407708253077997,601615.398080315,257334.0290299855,-0.40882577142580767
497.8000000000447,300939.92343453463,43439.435131839564,400.56552523344936,-1646.460503554365,1.8103258983322092,0.0006086309209227424,4.951041386026555,-3.1407154876943455,600336.2368745483,256054.8678242188,1.0
497.9000000000447,300979.9688334203,43274.84179735225,400.45398885671034,-1645.9333448731213,1.8103689425663445,0.00043044234135358056,4.951050974105064,-3.140682031538719,600240.2997841157,255958.93073378628,-0.85
498.00000000004474,301019.84257959656,43110.95868244788,398.73746176241366,-1638.8311490436981,1.8103930560462076,0.00024113479863097616,4.951057558957059,-3.1406645029108513,598961.138578349,254679.76952801956,1.0
498.10000000004476,301059.63730914413,42947.40678577392,397.9472954758275,-1635.5189667396098,1.8103975742200111,4.518173803511253e-05,4.951066626198015,-3.140669051978004,598365.2866730572,254083.91762272772,-0.06837089398017604
498.2000000000448,301099.27106058644,42784.52172434455,396.3375144228306,-1628.8506142936699,1.8103822134903287,-0.00015360729682551813,4.951074006536035,-3.1406917930457063,597167.9132934515,252886.544243122,0.8721227226212194
498.3000000000448,301138.8937871352,42621.68961977342,396.2272654873066,-1628.3210457113514,1.8103471633346064,-0.00035050155722195057,4.951084795170147,-3.140737631835541,597071.976203019,252790.6071526895,-0.85
498.4000000000448,301178.3439967166,42459.57143913988,394.5020958140504,-1621.1818063353362,1.810293034271262,-0.0005412906334442849,4.95109181605291,-3.1407987817816476,595792.8149972523,251511.4459469228,1.0
498.50000000004485,301217.751049875,42297.637132679876,394.0705315840189,-1619.34306460001,1.8102209948516188,-0.0007203941964319896,4.951101073896938,-3.140880079045319,595463.1329811643,251181.76393083477,-0.48453406091156803
498.6000000000449,301256.9849613966,42136.418615832496,392.3391152163001,-1612.1851684737724,1.810132646631835,-0.0008834821978386888,4.95110720665102,-3.140974560019185,594183.9717753975,249902.60272506805,1.0
498.7000000000449,301296.2063444963,41975.25709820851,392.2138309965741,-1611.6151762398374,1.8100301511954677,-0.001024954363673742,4.951115072958549,-3.141084921763081,594081.0593628507,249799.69031252124,-0.8390939123499492
498.8000000000449,301335.2538353556,41814.81301222326,390.47490859303326,-1604.4408598524737,1.8099164562916021,-0.0011369490386560531,4.951119232444867,-3.141202776153265,592801.898157084,248520.52910675452,1.0
498.90000000004494,301374.2135493005,41654.73210281718,389.5971394490939,-1600.8090940608315,1.8097949911604838,-0.0012146513111840288,4.951122829071384,-3.1413278379109,592154.7313642998,247873.36231397028,0.01186119445566769
499.00000000004496,301413.02769280627,41495.25071794776,388.1414350575764,-1594.8138486942044,1.8096683459911245,-0.0012664516935937285,4.951124835429732,-3.1414564894386072,591088.6344739704,246807.26542364093,0.66686870352724
499.100000000045,301451.82912081276,41335.82237331191,388.0142800651625,-1594.2834463585534,1.8095396523724616,-0.001286936186627619,4.951125980013361,-3.1415863276408995,590992.6973835379,246711.32833320842,-0.85
499.200000000045,301490.45472909923,41177.114891571095,386.2560828645822,-1587.0748174081525,1.809414757989238,-0.0012489438322377021,4.951123736188493,-3.1417089781992553,589713.5361777712,245432.1671274417,1.0
499.30000000004503,301528.9979892353,41018.74530656852,385.4326013602189,-1583.6958500257645,1.8092914276267904,-0.0012333036244748649,4.951123067578683,-3.1418316399518926,589114.0970033464,244832.7279530169,-0.06276211047928082
499.40000000004505,301567.37910230324,40861.04074654561,383.8111306796937,-1577.0456002290684,1.809172819887573,-0.0011860773921740493,4.951121293502069,-3.1419484736144963,587937.3943505104,243656.02530018092,0.8398035330202105
499.5000000000451,301605.7466209017,40703.38912267635,383.67518598473436,-1576.5162386925979,1.809061628460808,-0.001111914267648222,4.951117034475368,-3.1420554060145602,587841.4572600779,243560.0882097484,-0.85
499.6000000000451,301643.937068675,40546.46192952156,381.90447773337456,-1569.271931547949,1.8089618161761536,-0.0009981228465455532,4.9511124210904125,-3.142150604914259,586562.2960543112,242280.9270039817,1.0
499.7000000000451,301682.08519545576,40389.70303404287,381.48126780739324,-1567.5889547868926,1.8088768095963033,-0.0008500657985036049,4.951104210090345,-3.1422274004940416,586263.5849307257,241982.2158803962,-0.5329578129185961
499.80000000004515,301720.05532082845,40233.67039514116,379.70125372699414,-1560.3263890170654,1.8088095185522017,-0.0006729104410145485,4.951096568582116,-3.1422870500299145,584984.423724959,240703.05467462947,1.0
499.90000000004517,301758.0065188787,40077.70765355902,379.51198050231983,-1559.6274158214515,1.8087621078047678,-0.000474107474340546,4.951084958296607,-3.1423228504918397,584858.5808461028,240577.2117957733,-0.8032415644113484
500.0000000000452,301795.77904343844,39922.472742066435,377.7252455976017,-1552.3491149258136,1.808736191890859,-0.00025915913908716064,4.95107542858311,-3.1423392366922505,583579.4196403361,239298.05059000658,1.0
500.1000000000452,301833.4740170333,39767.548436426645,376.9497359485377,-1549.2430563978746,1.8087326163524187,-3.5755384405462105e-05,4.951063406284322,-3.1423307899319033,583032.6778927916,238751.30884246208,-0.1451558332449564
500.20000000004524,301870.9896994491,39613.354169862265,375.1568241578379,-1541.942665643765,1.808751521575257,0.0001890522283824719,4.951053219274609,-3.1423016976993523,581753.5166870249,237472.14763669536,1.0
500.30000000004526,301908.49036104465,39459.21288446043,375.0066159556607,-1541.4128540183337,1.80879221317669,0.00040691601433007934,4.9510401703943625,-3.1422479572176725,581657.5795965923,237376.21054626285,-0.85
500.4000000000453,301945.8114697201,39305.80338079726,373.21108675429923,-1534.09503663172,1.80885325329376,0.0006104011707001489,4.951030818972262,-3.1421775656785016,580378.4183908256,236097.04934049613,1.0
500.5000000000453,301983.11786926084,39152.44710348997,373.0639954072057,-1533.562773072946,1.8089322527190803,0.0007899942532035688,4.951019981519317,-3.1420877288002367,580282.4813003931,236001.11225006363,-0.85
500.6000000000453,302020.24471130583,38999.82442117267,371.2684204499714,-1526.2268231729472,1.809026103153461,0.0009385043438056245,4.9510131853737676,-3.1419870822203064,579003.3200946264,234721.9510442969,1.0
500.70000000004535,302057.3037047904,38847.47625288368,370.5899348460639,-1523.481682889912,1.8091317939088967,0.0010569075543565036,4.9510065509534735,-3.141874757044577,578523.5726483655,234242.20359803602,-0.2499030707027714
500.8000000000454,302094.1831061825,38695.863924871,368.794013920982,-1516.1232801267759,1.8092456425342704,0.0011384862537373649,4.951002830213135,-3.141757187678864,577244.4114425988,232963.0423922693,1.0
500.9000000000454,302131.04912104097,38544.305322008986,368.660148584894,-1515.5860286201914,1.8093627500353533,0.0011710750108279671,4.951000849252277,-3.141638099216924,577148.4743521663,232867.1053018368,-0.85
501.0000000000454,302167.7360293058,38393.48460697948,366.8690826479231,-1508.207150295051,1.809476407950075,0.001136579147216271,4.9510032382269165,-3.1415268302768418,575869.3131463996,231587.94409607007,1.0
501.10000000004544,302204.4095798897,38242.717755145924,366.73550583864176,-1507.668518335524,1.8095925704821443,0.0011616253206942523,4.951001637972218,-3.1414090674900734,575773.3760559671,231492.00700563757,-0.85
501.20000000004546,302240.9035356716,38092.69039422012,364.9395578191241,-1500.2736092580478,1.809704485289174,0.001119148070297595,4.951003425065503,-3.1412989397763287,574494.2148502003,230212.84579987085,1.0
501.3000000000455,302277.3228568242,37942.97333533035,364.193211526413,-1497.1705888976728,1.8098070603108443,0.0010257502167039156,4.95100875959134,-3.1412016992804954,573957.0080420225,229675.63899169295,-0.1600639454103543
501.4000000000455,302313.56274381565,37793.99813168026,362.39886991443694,-1489.752036500922,1.8098964421559298,0.0008938184508565444,4.951015257626995,-3.1411188154710654,572677.8468362557,228396.47778592622,1.0
501.50000000004553,302349.7910317551,37645.07724703646,362.2828793943121,-1489.2088464379754,1.8099696045980516,0.0007316244212170716,4.951025494205887,-3.141055889607836,572581.9097458232,228300.54069549372,-0.85
501.60000000004555,302385.83992212394,37496.900174799855,360.488903688286,-1481.770722366068,1.8100232690367564,0.0005366443870474931,4.9510353777724045,-3.141012108735648,571302.7485400565,227021.379489727,1.0
501.7000000000456,302421.87769127527,37348.777738738754,360.3776915131018,-1481.2243606110467,1.810055209911397,0.00031940874640576963,4.95104921429063,-3.140994004379233,571206.811449624,226925.4423992945,-0.85
501.8000000000456,302457.73592464655,37201.400892253696,358.5823337125509,-1473.768464850583,1.8100641256226897,8.915711292718079e-05,4.951061155606529,-3.140997029983839,569927.6502438573,225646.28119352777,1.0
501.9000000000456,302493.55933908885,37054.17644305585,358.23414442298474,-1472.244491978513,1.8100498704323356,-0.00014255190354244996,4.951075653603696,-3.1410257831713606,569664.8201616685,225383.451111339,-0.5890587034630528
502.00000000004565,302529.2026732863,36907.699551244186,356.4333419744003,-1464.7689181166288,1.8100133274844186,-0.0003654294791692229,4.9510873795915264,-3.1410740521071077,568385.6589559017,224104.28990557228,1.0
502.10000000004567,302564.83471824066,36761.27740303456,356.32044954339216,-1464.2214820962888,1.8099565687072667,-0.000567587771517671,4.951100480997178,-3.1411439122899116,568289.7218654692,224008.35281513978,-0.85
502.2000000000457,302600.28594926494,36615.60430286093,354.5123102429046,-1456.7310017363307,1.8098819294479007,-0.000746392593659672,4.9511099949851785,-3.1412280655372777,567010.5606597025,222729.19160937305,1.0
502.3000000000457,302635.6729447862,36470.20080331638,353.8699552128543,-1454.034995445496,1.8097928245910873,-0.0008910485681342214,4.951118922168904,-3.141326097577817,566548.9580885414,222267.5890382119,-0.2782730291066513
502.40000000004574,302670.87789043266,36325.548430650604,352.04945646448033,-1446.5237266577524,1.8096942929694628,-0.000985316216244225,4.951123834229076,-3.141429541259613,565269.7968827747,220988.4278324452,1.0
502.50000000004576,302706.0698584509,36180.950507770045,351.9196801826151,-1445.9792288055976,1.8095929993963407,-0.0010129357312221032,4.951125624180273,-3.1415326247839324,565173.8597923422,220892.49074201268,-0.85
502.6000000000458,302741.0782238321,36037.10536095029,350.0836538122693,-1438.4514681975077,1.8094950792485713,-0.0009792014776939977,4.951123042044758,-3.1416279627961865,563894.6985865755,219613.32953624596,1.0
502.7000000000458,302776.07379394514,35893.31486888059,349.95570112996177,-1437.9049206970594,1.8093922486331762,-0.0010283061539526938,4.9511263665786185,-3.1417341179454423,563798.761496143,219517.39244581346,-0.85
502.8000000000458,302810.88567159575,35750.27891873688,348.1187765060087,-1430.3595014370321,1.809291028560571,-0.001012200726050969,4.951126017507321,-3.1418349889467505,562519.6002903762,218238.23124004673,1.0
502.90000000004585,302845.6659056031,35607.36986716344,347.80234007340607,-1429.090515734411,1.8091974901418972,-0.0009353841867381136,4.951121001730801,-3.141923511588904,562301.1786037687,218019.80955343918,-0.6584923219639961
503.0000000000459,302880.26095986954,35465.21687479265,345.9505426643454,-1421.5299237079516,1.8091179210502242,-0.000795690916731619,4.951113196925581,-3.141995275875357,561022.017398002,216740.64834767245,1.0
503.1000000000459,302914.8400419895,35323.12174722165,345.79082119984264,-1420.9512757099571,1.8090568822541697,-0.0006103879605437084,4.951100640436485,-3.142043758182315,560919.5428130719,216638.17376274237,-0.8397784665949644
503.2000000000459,302949.23290749674,35181.784319944025,343.9286550723655,-1413.374272776249,1.8090170458766819,-0.0003983637748786352,4.951088423205475,-3.1420713773287927,559640.3816073051,215359.01255697565,1.0
503.30000000004594,302983.56756319775,35040.676787146105,343.34655701016385,-1411.0753279791688,1.8090002284616697,-0.00016817415012056422,4.9510732516196505,-3.1420730231579808,559249.2841127802,214967.91506245075,-0.38850945015880134
503.40000000004596,303017.71528333484,34900.32907472691,341.47720137111395,-1403.477124191907,1.8090069590212359,6.730559566197266e-05,4.951059434054553,-3.142052475033317,557970.1229070135,213688.75385668402,1.0
503.500000000046,303051.84751087445,34760.03536088058,341.32227539634556,-1402.9371384633089,1.809036605745153,0.0002964672391705326,4.951043590587887,-3.1420069848427343,557874.185816581,213592.81676625152,-0.85
503.600000000046,303085.7926062867,34620.50328286478,339.45095412242955,-1395.3207801580284,1.8090871088628815,0.0005050311772848157,4.951031189098457,-3.141944080235576,556595.0246108143,212313.6555604848,1.0
503.70000000004603,303119.7227928021,34481.02531719788,339.30186515388175,-1394.7796566690786,1.8091545559499207,0.0006744708703928415,4.9510193802581,-3.1418648243081795,556499.0875203818,212217.7184700523,-0.85
503.80000000004605,303153.4662722617,34342.31102755157,337.4347945958637,-1387.142896463066,1.8092330515881663,0.0007849563824557632,4.9510130437719475,-3.141779992183781,555219.9263146151,210938.55726428557,1.0
503.9000000000461,303187.1896734211,34203.67700353703,337.23401159383025,-1386.340240145411,1.8093169926009112,0.0008394101274490313,4.951009277879279,-3.1416922852783675,555081.2797750942,210799.91072476475,-0.783222726118072
504.0000000000461,303220.7269260946,34065.8089623544,335.37252673532885,-1378.680411826255,1.8093999735508715,0.0008298094996024497,4.951010514414914,-3.141610540864043,553802.1185693275,209520.74951899803,1.0
504.1000000000461,303254.2334132103,33928.07050429665,335.06487115667784,-1377.3845805774627,1.8094757460156246,0.0007577246475309961,4.951015698747709,-3.141539952732085,553582.5790117305,209301.209961401,-0.6567445031833699
504.20000000004615,303287.5525897652,33791.09988524022,333.19176554920466,-1369.7061905642988,1.8095561262998925,0.0008038028426792158,4.951012081577651,-3.1414559552777583,552303.4178059638,208022.04875563429,1.0
504.30000000004617,303320.8586024132,33654.18420312024,333.0601264796905,-1369.1568211997937,1.8096345307462798,0.0007840444638723954,4.951013460261003,-3.1413789295147234,552207.4807155313,207926.11166520178,-0.85
504.4000000000462,303353.9780385895,33518.038262890404,331.1943617630757,-1361.4594022983256,1.8097048933482711,0.000703626019912397,4.95101810927574,-3.141313215927469,550928.3195097646,206646.95045943506,1.0
504.5000000000462,303387.0731181978,33381.99804957264,330.95079608276166,-1360.4021331775984,1.8097620088951116,0.0005711554684061091,4.951027568619839,-3.1412655597247277,550748.6801573354,206467.3111070058,-0.7191294551157454
504.60000000004624,303419.98196181585,33246.72956329741,329.08843618071177,-1352.684862752273,1.8098022868985009,0.00040278003389176466,4.951038075176224,-3.141235788277723,549469.5189515686,205188.14990123909,1.0
504.70000000004626,303452.8794148712,33111.51619440018,328.97453055362763,-1352.133688972352,1.8098232377458163,0.0002095084731544347,4.951052170508675,-3.141228932762859,549373.5818611361,205092.21281080658,-0.85
504.8000000000463,303485.59050459124,32977.07636770717,327.11089720011023,-1344.398266930064,1.8098239341213163,6.9637549987657844e-06,4.951065089990218,-3.1412411558689017,548094.4206553694,203813.05160503986,1.0
504.9000000000463,303518.27286774036,32842.76291432123,326.82363149130026,-1343.134533859413,1.8098050746332575,-0.0001885948805879018,4.9510793015973995,-3.141274226964142,547881.4479138525,203600.07886352294,-0.667011881603679
505.0000000000463,303550.7681255303,32709.225005135144,324.9525778992725,-1335.3790918608697,1.8097685589740424,-0.0003651565921497972,4.951090663356311,-3.1413221043822688,546602.2867080858,202320.91765775622,1.0
505.10000000004635,303583.2514158775,32575.74227474702,324.8329034721103,-1334.827303881258,1.8097181344198756,-0.0005042455416691738,4.951100988368397,-3.141382853948522,546506.3496176533,202224.9805673237,-0.85
505.2000000000464,303615.546319887,32443.036862412293,322.94904009506286,-1327.0541233472795,1.8096587749568436,-0.0005935946303203523,4.951106505913937,-3.1414477309570934,545227.1884118866,200945.819361557,1.0
505.3000000000464,303647.8281539743,32310.386562602853,322.81834087339837,-1326.5029980943968,1.8095961237521367,-0.0006265120470679907,4.951108940989654,-3.1415128172375173,545131.2513214541,200849.8822711245,-0.85
505.4000000000464,303679.9200408627,32178.515341451242,320.91886888362694,-1318.7122115160892,1.8095361535077423,-0.0005997024439439178,4.951106433268448,-3.141570279760706,543852.0901156873,199570.72106535776,1.0
505.50000000004644,303711.99270290544,32046.719559847374,320.7266204276663,-1317.9578160386832,1.8094842988174518,-0.0005185469029066506,4.951100229547174,-3.1416159307297225,543722.8219475792,199441.45289724952,-0.7978860404373336
505.60000000004646,303743.876117329,31915.70511117891,318.83414423548186,-1310.144486684632,1.8094242630235404,-0.0006003579391129223,4.95110664786169,-3.141682384838149,542443.6607418124,198162.2916914828,1.0
505.7000000000465,303775.74628958263,31784.74584063461,318.7017225362995,-1309.5927054430315,1.8093625302538345,-0.0006173276970583932,4.951107987788437,-3.1417454575346024,542347.7236513799,198066.3546010503,-0.85
505.8000000000465,303807.4256229077,31654.569320452374,316.79333325059275,-1301.7652018223596,1.8093052442070563,-0.0005728604677816516,4.951105454872016,-3.141800210664959,541068.5624456132,196787.19339528357,1.0
505.90000000004653,303839.0859850893,31524.466475758025,316.6036218159875,-1301.02844694348,1.8092578270456672,-0.0004741716138906084,4.95109789565904,-3.141840068613373,540941.8938202624,196660.52476993273,-0.8019504894617
506.00000000004655,303870.55420440837,31395.147911094165,314.682193190481,-1293.1856466386087,1.8092243541428494,-0.0003347290281765147,4.951088482993652,-3.141864128850802,539662.7326144957,195381.363564166,1.0
506.1000000000466,303902.00740855077,31265.88384161929,314.5320414236912,-1292.6406947487542,1.809207354916753,-0.00016999226096236234,4.951075669581365,-3.141868314664612,539566.7955240632,195285.4264737335,-0.85
506.2000000000466,303933.2677307315,31137.405809608877,312.6032218075414,-1284.7803201041233,1.8092075588707084,2.039539553134578e-06,4.9510637707427785,-3.14185621187207,538287.6343182964,194006.26526796678,1.0
506.3000000000466,303964.5130575365,31008.982291182456,312.4532680499096,-1284.23518426421,1.8092239778141082,0.00016418943399836567,4.951051041294287,-3.1418270634801786,538191.697227864,193910.32817753428,-0.85
506.40000000004665,303995.56538928446,30881.34681988261,310.52331747956634,-1276.3547129984613,1.8092539418862001,0.0002996407209203299,4.951041692276112,-3.141787750389912,536912.5360220972,192631.16697176755,1.0
506.50000000004667,304026.6033667077,30753.76611723936,310.3797742320101,-1275.807026432499,1.8092935416903426,0.000395998041424973,4.95103407229865,-3.141740530608307,536816.5989316647,192535.22988133505,-0.85
506.6000000000467,304057.44869013765,30626.975714635893,308.45323429965583,-1267.904026034672,1.8093378821315647,0.00044340441222084134,4.9510311763717,-3.1416932942401354,535537.437725898,191256.06867556833,1.0
506.7000000000467,304088.2806273634,30500.24050345026,308.31937225763187,-1267.352111856344,1.8093818935548986,0.0004401142333397943,4.9510314792486145,-3.141649585693716,535441.5006354655,191160.13158513582,-0.85
506.80000000004674,304118.9203737597,30374.297838601156,306.39746396266946,-1259.4266484910286,1.8094206245398539,0.000387309849551319,4.951036116258357,-3.141615491718503,534162.3394296988,189880.9703793691,1.0
506.90000000004676,304149.547608293,30248.41069027349,306.2723453331637,-1258.8714832766864,1.8094501963063774,0.0002957176652344995,4.951043573828295,-3.141593377521918,534066.4023392663,189785.0332889366,-0.85
507.0000000000468,304179.9828026697,30123.318208495795,304.3519437666768,-1250.9248177769234,1.8094678318131072,0.00017635506729862235,4.951053349261692,-3.1415855174485854,532787.2411334995,188505.87208316987,1.0
507.1000000000468,304210.4033935338,29998.28075529803,304.20590864091747,-1250.3745319776547,1.8094966391789107,0.0002880736580348365,4.95104417541191,-3.1415475362329994,532691.304043067,188409.93499273737,-0.85
507.2000000000468,304240.62953718286,29874.039345154746,302.2614364910131,-1242.41410143285,1.8095322406585426,0.00035601479631904,4.951038275172096,-3.1415060345135535,531412.1428373003,187130.77378697065,1.0
507.30000000004685,304270.84206488216,29749.853098937085,302.1252769930653,-1241.862462176599,1.8095695951845707,0.00037354526028172605,4.951036789941213,-3.1414671947566424,531316.2057468678,187034.83669653814,-0.85
507.4000000000469,304300.86064947996,29626.46492458884,300.18584597770604,-1233.881743482468,1.809604015418827,0.0003442023425626595,4.951038435204081,-3.141434419785254,530037.0445411011,185755.67549077142,1.0
507.5000000000469,304330.8665469273,29503.13202231937,300.05897447328374,-1233.3290226946983,1.809631412783123,0.00027397364295966896,4.951044251186644,-3.1414128384035216,529941.1074506686,185659.73840033892,-0.85
507.6000000000469,304360.67871245026,29380.599197195897,298.1216552292282,-1225.3282512346977,1.8096490120594135,0.0001759927629050869,4.951051342660217,-3.141402330600804,528661.9462449019,184380.5771945722,1.0
507.70000000004694,304390.47864163073,29258.12169684983,297.99929180490517,-1224.7750034606577,1.8096553548728502,6.342813436739745e-05,4.9510607789096115,-3.141405424036761,528566.0091544694,184284.6401041397,-0.85
507.80000000004696,304420.0844886708,29136.446216511347,296.0584704007247,-1216.7548033848389,1.8096506199602926,-4.734912557503736e-05,4.95106897947777,-3.141418359517478,527286.8479487026,183005.47889837297,1.0
507.900000000047,304449.6779308456,29014.826029763368,295.9344217476454,-1216.2018674797778,1.8096362592825082,-0.00014360677784536452,4.9510771230863915,-3.1414408638038833,527190.9108582701,182909.54180794046,-0.85
508.000000000047,304479.0763927784,28894.009744985935,293.9846193286141,-1208.1628477743354,1.809614997751519,-0.00021261530989111877,4.9510820507734525,-3.1414670530219335,525911.7496525034,181630.38060217374,1.0
508.10000000004703,304508.4618139345,28773.248672570964,293.85421156062745,-1207.6107241496945,1.8095901032003099,-0.00024894551209052746,4.951085132239667,-3.1414950290393575,525815.8125620709,181534.44351174124,-0.85
508.20000000004705,304537.66989804467,28653.216051992033,292.08084110190373,-1200.326205789331,1.809565252159689,-0.00024851040620888583,4.951084510374463,-3.1415192582147746,524658.5120638733,180377.14301354365,0.8094677871409148
