time[s],x[m],y[m],vx[m/s],vy[m/s],theta[rad],theta_dot[rad/s],gamma[rad],alpha[rad],mass[kg],mass_propellant[kg],gimbalangle[deg],nonnominalthrottle[0-1],u0,u1
37.90000000000027,374.22802250484,7422.460936973936,43.84837976688128,320.19202545404556,1.4285630380087344,-0.008859700535056851,1.4346988790751445,-0.006135841066410075,4509883.212619705,3244531.758444677,9.818664027547074,0.22347129898127704,1.4026662896495818,-0.5530574020374459
38.00000000000027,378.6489696342657,7454.534254498856,44.20947129425731,320.73317524919497,1.42767507521326,-0.008879627954745907,1.4338206804875708,-0.006145605274310961,4507834.155313434,3242482.7011384065,9.82300030128222,0.22471838562644564,1.4032857573260313,-0.5505632287471087
38.10000000000027,383.1062232616914,7486.661890747945,44.572536274257125,321.2763624908904,1.4267851265616396,-0.008899486516203732,1.432940488466338,-0.006155361904698342,4505783.002994226,3240431.5488191983,9.827245031704344,0.22597425208500166,1.4038921473863348,-0.5480514958299967
38.20000000000027,387.5999816412602,7518.844050623148,44.93758379568736,321.82159875203,1.425893198843995,-0.0089192771764465,1.4320583110107352,-0.006165112166740316,4503729.740558943,3238378.2863839148,9.83139816817333,0.2272390752961373,1.4044854525961898,-0.5455218494077254
38.300000000000274,392.1304439469291,7551.080940205669,45.30462305668922,322.3688958252074,1.4249992987817242,-0.008939000622707341,1.4311741560736975,-0.0061748572919733125,4501674.35261906,3236322.8984440328,9.83545966720323,0.22851302553519748,1.4050656667433186,-0.542973948929605
38.400000000000276,396.69781028353304,7583.372766777153,45.67366336603919,322.91826571483506,1.424103433056559,-0.008958657251651781,1.4302880315585187,-0.006184598501959737,4499616.823510611,3234265.3693355843,9.83942952502246,0.22979626717044344,1.4056327892889229,-0.5404074656591131
38.50000000000028,401.30228169781384,7615.719738840207,46.04471414280782,323.46972063055034,1.4232056083384843,-0.008978247180746652,1.4293999453210247,-0.006194336982540349,4497557.137303032,3232205.683128005,9.843307804706507,0.23108895934024432,1.4061868292437865,-0.5378220813195114
38.60000000000028,405.94406018928623,7648.122066138381,46.417784914724045,324.0232729817385,1.4223058313100037,-0.008997770284806219,1.428509905176039,-0.006204073866035387,4495495.277807026,3230143.8236319986,9.84709465575283,0.23239125655735826,1.4067278079646899,-0.5352174868852835
38.70000000000028,410.62334872085256,7680.5799596756815,46.79288531566338,324.57893537299935,1.4214041086850473,-0.009017226249562877,1.42761791890676,-0.0062138102217126345,4493431.228581547,3228079.7744065197,9.85079032513688,0.23370330924811,1.4072557607338398,-0.53259338150378
38.80000000000028,415.3403512291222,7713.09363173572,47.17002508269618,325.136720600385,1.4205004472216556,-0.009036614633916225,1.426723994275635,-0.006223547053979317,4491364.972939977,3226013.51876495,9.854395159936768,0.2350252642343742,1.4077707371338242,-0.5299494715312516
38.90000000000028,420.0952726344323,7745.663295900545,47.54921405310151,325.69664164824485,1.4195948537283356,-0.00905593493319915,1.4258281390354375,-0.006233285307101878,4489296.493955576,3223945.039780548,9.857909602468535,0.2363572651662027,1.408272800352648,-0.5272854696675946
39.000000000000284,424.8883188506015,7778.289167069199,47.93046216169171,326.25871168654294,1.4186873350646296,-0.009075186637061469,1.4249303609394526,-0.0062430258748231715,4487225.774466257,3221874.3202912286,9.86133417945074,0.23769945291254313,1.4087620256358198,-0.5246010941749137
39.100000000000286,429.7196967944718,7810.971461476052,48.31377943870329,326.8229440685333,1.4177778981369007,-0.009094369277289025,1.424030667749976,-0.006252769613075637,4485152.797078756,3219801.3429037277,9.86466948706925,0.23905196591672784,1.40923849815275,-0.5218960681665443
39.20000000000029,434.58923413301164,7843.707824390086,48.69537338539854,327.3636291403326,1.4168667854162103,-0.009111127206902797,1.4231289964092302,-0.006262210993019934,4483077.544172222,3217726.0899971942,9.867916173889276,0.2404149405224576,1.4097023105556108,-0.5191701189550848
39.30000000000029,439.497130686108,7876.498468304045,49.078965530963345,327.9064391395845,1.4159539127570322,-0.00912872659178148,1.4222255275852262,-0.00627161482819405,4480999.998563427,3215648.544388399,9.871523446454537,0.24178851127474754,1.410217635207791,-0.5164229774505049
39.40000000000029,444.443621389275,7909.343828701913,49.46490703166978,328.4536039786825,1.415039184119308,-0.009147286377245602,1.4213202462928536,-0.006281062173545848,4478917.310191721,3213565.8560166936,9.86182328423843,0.24485386193247916,1.408831897748347,-0.5102922761350417
39.50000000000029,449.4289433665707,7942.2443429491095,49.85321977295709,329.0051424719665,1.414122516631338,-0.009166674879697157,1.4204131452288264,-0.006290628597488412,4476829.455097244,3211478.000922217,9.851905988572101,0.247933307679995,1.4074151412245859,-0.50413338464001
39.60000000000029,454.45333331594156,7975.200431010465,50.24389949370838,329.56088061355126,1.4132038479641358,-0.009186686672023507,1.4195042079236968,-0.006300359959560797,4474736.653454225,3209385.1992791975,9.842853770897824,0.2508818860290418,1.4061219672711176,-0.49823622794191635
39.700000000000294,459.5170276465417,8008.212495300912,50.636943306001164,330.12064290447444,1.4122831396127855,-0.009207083513503278,1.4185934115853496,-0.006310271972564063,4472639.125761085,3207287.6715860586,9.834636720445305,0.25369938254950153,1.4049481029207578,-0.49260123490099694
39.800000000000296,464.62026272351,8041.2809222657825,51.03235076968319,330.68426964869883,1.4113603771681265,-0.009227624446590152,1.4176807318434088,-0.006320354675282358,4470537.071636649,3205185.617461622,9.827156415323035,0.25639819498855854,1.4038794879032905,-0.4872036100228829
39.9000000000003,469.76327499068157,8074.406084031816,51.430122671715964,331.25161766033364,1.4104355681464353,-0.00924809021691054,1.4167661468979764,-0.006330578751541083,4468430.669702239,3203079.2155272127,9.820338780193344,0.25899081221861575,1.4029055400276207,-0.4820183755627685
40.0000000000003,474.94630098102454,8107.588339968105,51.83025990342971,331.82255936289124,1.4095087380386224,-0.009268301078128349,1.4158496406048824,-0.006340902566259965,4466320.079338612,3200968.6251635854,9.814135301430154,0.26148869497509164,1.4020193287757363,-0.4770226100498167
40.1000000000003,480.1695772502759,8140.828038137389,52.23276269251351,332.3969816928354,1.4085799252920772,-0.009288127465452932,1.4149312043777982,-0.006351279085720973,4464205.442488211,3198853.988313185,9.808515477675238,0.26390224226909176,1.4012164968107481,-0.4721955154618165
40.2000000000003,485.4333402706415,8174.125516631593,52.63763020365603,332.97478494204734,1.407649175913835,-0.009307493782421194,1.414010837940845,-0.006361662027009718,4462086.885330701,3196735.431155675,9.803459071074194,0.266240860390794,1.400494153010599,-0.46751827921841205
40.3000000000003,490.73782631750873,8207.481104788167,53.044860468672006,333.5558815657357,1.4067165382964082,-0.009326376174268357,1.4130885490731313,-0.006372010776722892,4459964.519817542,3194613.065642516,9.798949466861595,0.2685130413335157,1.3998499238373707,-0.46297391733296855
40.400000000000304,496.08327137564356,8240.8951242863,53.454450581348496,334.14019498133564,1.4057820587370342,-0.009344795593740582,1.4121643525595995,-0.006382293822565277,4457838.44506701,3192486.9908919833,9.794968566937001,0.27072644170718974,1.399281223848143,-0.45854711658562053
40.500000000000306,501.4699110835296,8274.367890125151,53.866397078860516,334.72765838850955,1.4048457779678125,-0.009362807692217652,1.411238268601061,-0.006392490633248427,4455708.748623735,3190357.294448709,9.791493372695768,0.27288796067581167,1.3987847675279668,-0.45422407864837666
40.60000000000031,506.8979807263621,8307.899711489274,54.2806964283252,335.3182136412155,1.4039077288573156,-0.00938049110496939,1.4103103209429966,-0.006402592085680947,4453575.507588726,3188224.0534136994,9.788494221840184,0.2750038157966994,1.3983563174057405,-0.4499923684066012
40.70000000000031,512.3677152805911,8341.490892509253,54.69734554229036,335.91181019979285,1.4029679352998303,-0.009397935574853557,1.4093805349626933,-0.006412599662863006,4451438.789627619,3186087.335452593,9.78593449478208,0.2770796155154942,1.3979906421117256,-0.4458407689690116
40.80000000000031,517.8793495064558,8375.141732927765,55.116342258646746,336.5084041851169,1.4020264121883579,-0.009415231114726875,1.4084489359143597,-0.00642252372600205,4449298.653866606,3183947.199691579,9.783771501681597,0.2791204270884773,1.3976816430973709,-0.44175914582304543
40.90000000000031,523.433118080087,8408.852528682686,55.53768573631119,337.1079575492119,1.40108316627929,-0.009432459090676262,1.4075155474796117,-0.006432381200321746,4447155.151686668,3181803.697511642,9.781958203202924,0.2811308388830991,1.3974226004575605,-0.4377383222338018
41.00000000000031,529.0292557536625,8442.623572419527,55.96137673575554,337.710437368402,1.400138197703256,-0.009449685760341425,1.4065803907134555,-0.006442193010199437,4445008.3274275465,3179656.87325252,9.780445403919163,0.28311501630155167,1.397206486274166,-0.43376996739689666
41.100000000000314,534.6679975307603,8476.455153945239,56.38741777097858,338.3158152571121,1.3991915018569843,-0.009466958462716859,1.405643483420217,-0.006451981563232678,4442858.219012982,3177506.764837955,9.779184080626047,0.28507675093002227,1.3970262972322924,-0.42984649813995546
41.200000000000315,540.3495788442762,8510.347560634596,56.81581313515865,338.9240668935693,1.3982430714210619,-0.009484304359224477,1.404704839944953,-0.0064617685238912426,4440704.85850842,3175353.4043333926,9.778127559581646,0.2870195028864364,1.396875365654521,-0.4259609942271272
41.30000000000032,546.0742357257546,8544.301077798938,57.24656881478484,339.5351716434255,1.397292898281821,-0.00950173139240923,1.4037644713272928,-0.006471573045471857,4438548.272621492,3173196.8184464644,9.777233326773889,0.2889464366808392,1.3967476181105554,-0.4221071266383216
41.40000000000032,551.8422049573418,8578.315989025337,57.67969231587161,340.14911226399636,1.3963409751848348,-0.009519230969860985,1.4028223857383724,-0.00648141055353757,4436388.483154395,3171037.028979367,9.77646433354425,0.29086045118272175,1.3966377619348929,-0.4182790976345565
41.50000000000032,557.6537242004142,8612.392576492379,58.115192430724434,340.7658746704088,1.3953872970049166,-0.009536781799181453,1.401878589107834,-0.006491292102917434,4434225.507415848,3168874.0532408203,9.775789737164036,0.2927642044900791,1.3965413910234337,-0.41447159101984177
41.60000000000032,563.509032097902,8646.53112126691,58.55307897487786,341.3854477453085,1.394431861575996,-0.009554354289204686,1.4009330858458477,-0.006501224269851669,4432059.358598809,3166707.9044237807,9.77518508493452,0.2946601346056221,1.3964550121335029,-0.41067973078875575
41.70000000000032,569.4083683500847,8680.731903584468,58.99336252182743,342.0078231755886,1.393474670077841,-0.009571914981550779,1.3999858795728608,-0.00651120949501971,4429890.046128648,3164538.59195362,9.774632005767511,0.29655047685184677,1.39637600082393,-0.40689904629630647
41.800000000000324,575.3519737659633,8714.995203114713,59.43605415878566,342.63299530244285,1.3925157270208939,-0.009589430569471634,1.3990369737847261,-0.006521246763832256,4427717.575985174,3162366.1218101447,9.774117512047786,0.2984372789059986,1.3963025017211121,-0.40312544218800284
41.900000000000325,581.3400902940407,8749.321299212163,59.88116528077418,343.2609609744995,1.3915550399028094,-0.00960687118084555,1.3980863724002484,-0.00653133249743898,4425541.951000768,3160190.496825739,9.773633036136557,0.30032241422739414,1.396233290876651,-0.3993551715452117
42.00000000000033,587.3729610374179,8783.710471151906,60.32870743377198,343.8917193974291,1.390592618629558,-0.009624212732513706,1.3971340801592926,-0.00654146152973456,4423363.171136074,3158011.7169610444,9.773173331076627,0.3022075945010849,1.3961676187252323,-0.39558481099783016
42.10000000000033,593.4508302585327,8818.162998349593,60.77869221114818,344.52527197686976,1.38962847480064,-0.009641438289181544,1.3961801028600378,-0.006551628059397797,4421181.233734066,3155829.779559036,9.772735356398469,0.3040943815540498,1.396105050914067,-0.39181123689190045
42.20000000000033,599.5739433787162,8852.679160565043,61.23113120183457,345.16162215449407,1.3886626209536128,-0.009658538470274917,1.3952244474418345,-0.0065618264882219,4418996.133753031,3153644.679578001,9.772317250811804,0.3059841990312284,1.3960453215445434,-0.38803160193754316
42.30000000000033,605.7426576009374,8887.259861678549,61.68714222221155,345.80701113505773,1.3876950103267975,-0.00967610626815147,1.3942671391945376,-0.006572128867739835,4416807.8639788795,3151456.4098038506,9.77191746768876,0.3078783439640542,1.3959882096698228,-0.38424331207189155
42.40000000000033,611.9572230171315,8921.905384331068,62.1456541619412,346.4552265251944,1.3867256776528276,-0.009693326739699158,1.3933081467361335,-0.006582469083305842,4414616.415052183,3149264.9608771536,9.771427020979552,0.3097779982358473,1.3959181458542216,-0.38044400352830543
42.500000000000334,618.2178807146039,8956.615956589529,62.606576974724206,347.10572258460184,1.3857546600962056,-0.009710175566219377,1.3923474850062276,-0.006592824910021999,4412422.475612361,3147071.0214373316,9.774015057542796,0.31126890721226985,1.3962878653632567,-0.3774621855754603
42.600000000000335,624.5248726759014,8991.391807384254,63.06991961297497,347.7585079472469,1.3847819906424679,-0.009726694537379463,1.3913851672197612,-0.006603176577293368,4410226.034506485,3144874.5803314555,9.77664919179559,0.31276653070610116,1.3966641702565128,-0.37446693858779767
42.70000000000034,630.8784426244713,9026.233171614087,63.53569948569906,348.4136422983279,1.3838076960333157,-0.009742946091520665,1.3904212090706647,-0.006613513037349028,4408027.01676105,3142675.56258602,9.779064657355843,0.31430876826460175,1.3970092367651203,-0.3713824634707965
42.80000000000034,637.2788360177258,9061.140290301912,64.00393393254502,349.0711868782461,1.382831795872461,-0.009759001608547183,1.3894556278871488,-0.006623832014687858,4405825.345852705,3140473.891677676,9.781262166485096,0.3158965462290375,1.3973231666407278,-0.368206907541925
42.90000000000034,643.7263000017316,9096.113410279266,64.47463984005867,349.7311997735368,1.3818543026166294,-0.0097749325583159,1.388488441297673,-0.0066341386810435665,4403620.949392974,3138269.495217945,9.783259410105805,0.3175274090216229,1.397608487157972,-0.3649451819567542
43.00000000000034,650.221083401111,9131.152783843063,64.94783399379301,350.39373563797665,1.380875222283279,-0.009790803333503852,1.3875196660719904,-0.006644443788711429,4401413.759254439,3136062.305079409,9.78506817573839,0.31919882021544055,1.3978668822483413,-0.3616023595691189
43.10000000000034,656.7634367419053,9166.258668429706,65.42353340794251,351.05884586643555,1.3798945556764408,-0.009806666068384175,1.3865493172670282,-0.006654761590587643,4399203.711178504,3133852.2570034736,9.78669412408011,0.32090847214047535,1.398099160582873,-0.3581830557190493
43.200000000000344,663.3536122968128,9201.431326313004,65.90175554907525,351.7265788329801,1.3789122999168304,-0.009822557596102807,1.3855774077110026,-0.006665107794172176,4396990.744362536,3131639.2901875055,9.788138837582322,0.3226543000873239,1.398305548226046,-0.35469139982535225
43.300000000000345,669.9918641417165,9236.671024328452,66.38251844903684,352.39698015448073,1.377928450070165,-0.009838498466655047,1.3846039478153709,-0.006675497745205927,4394774.801075306,3129423.3469002754,9.789401924907587,0.32443446732874026,1.3984859892725123,-0.3511310653425195
43.40000000000035,676.6784482136075,9271.978033625595,66.86584071890984,353.0700929714334,1.3769430006943433,-0.00985449375821651,1.3836289456732844,-0.0066859449789411505,4392555.826305316,3127204.372130286,9.790482816097471,0.3262473471331573,1.3986404022996386,-0.34750530573368543
43.50000000000035,683.413622361987,9307.352629449388,67.35174148379538,353.7459582379305,1.375955947165927,-0.009870535284161526,1.3826524073822717,-0.006696460216344402,4390333.767442005,3124982.3132669744,9.791382122830298,0.3280915043907573,1.3987688746900424,-0.3438169912184854
43.60000000000035,690.197646388214,9342.79509095052,67.84024026227037,354.4246150113251,1.3749672866929201,-0.009886604730069248,1.3816743375179144,-0.006707050824994233,4388108.573988989,3122757.119813959,9.792102517027917,0.3299656772966397,1.3988717881468453,-0.34006864540672055
43.70000000000035,697.0307820697499,9378.305701023706,68.33135681535809,355.10610073186996,1.3739770189684097,-0.009902677245105438,1.3806947396835256,-0.006717720715116116,4385880.197307983,3120528.7431329535,9.792649137637886,0.33186875941824123,1.3989498768054123,-0.33626248116351753
43.80000000000035,703.9132931685731,9413.884746172056,68.82511098823252,355.79045148350406,1.372985146463314,-0.009918725050955762,1.379713617066787,-0.006728470603472925,4383648.590391493,3118297.1362164635,9.793029579723866,0.33379978250258624,1.3990042256748378,-0.3324004349948275
43.900000000000354,710.8454454249994,9449.532516394931,69.32152256426362,356.4777022287405,1.371991674392634,-0.009934720706802166,1.3787309729460757,-0.006739298553441797,4381413.707661948,3116062.2534869183,9.79325355094811,0.3357579003714317,1.3990362215640157,-0.32848419925713657
44.000000000000355,717.8275065396119,9485.249305096224,69.82061114612479,357.1678870129253,1.370996610415981,-0.00995063976652921,1.3777468111044835,-0.006750200688502295,4379175.504794583,3113824.0506195524,9.793332297554041,0.33774237420094,1.3990474710791487,-0.32451525159812
44.10000000000036,724.8597461469335,9521.03540900979,70.32239607321547,357.8610391356639,1.3699999641488736,-0.00996646267107475,1.376761136126276,-0.006761171977402336,4376933.93856119,3111582.484386159,9.793277905901606,0.33975255940017046,1.3990397008430866,-0.3204948811996591
44.20000000000036,731.9424357848585,9556.891128138754,70.8268963792503,358.55719128964506,1.3690017465666438,-0.009982175822301159,1.3757739535667752,-0.0067722070001317025,4374688.966691827,3109337.512516796,9.79310257834717,0.3417878942032049,1.3990146540495958,-0.31642421159359024
44.30000000000036,739.0758488637634,9592.816765705675,71.33413078904927,359.2563756692046,1.3680019693791048,-0.00999777187538715,1.3747852700008714,-0.006783300621766576,4372440.547751667,3107089.093576636,9.792817966544645,0.34384788998754967,1.3989739952206635,-0.31230422002490066
44.40000000000036,746.2602606387335,9628.812628110934,71.84411774970063,359.9586240525896,1.3670006444433245,-0.01001324935780327,1.373795092966557,-0.006794448523232299,4370188.6410304215,3104837.1868553907,9.792434624148028,0.34593212323710265,1.3989192320211468,-0.3081357535257947
44.50000000000036,753.4956117940528,9664.877339473856,72.35351155319347,360.64711362922276,1.3659979491076915,-0.010026953356329872,1.3728033844929697,-0.0068054353852782246,4367933.206442097,3102581.7522670664,9.791961617406766,0.34804022899084686,1.398851659629538,-0.3039195420183063
44.600000000000364,760.7821748022952,9701.011208954886,72.86563008242368,361.33869481029086,1.3649938331495686,-0.010041159581227819,1.3718102593230799,-0.006816426173511303,4365674.204893127,3100322.7507180967,9.791695159031864,0.3501718955634514,1.3988135941474091,-0.2996562088730972
44.700000000000365,768.1202555169701,9737.214702202065,73.38080714674848,362.03493247179557,1.3639882357743531,-0.010055973752154859,1.3708157130430534,-0.006827477268700255,4363409.677802838,3098058.2236278076,9.783192910085248,0.3534663227364465,1.3975989871550354,-0.29306735452710697
44.80000000000037,775.5101623652373,9773.488288166252,73.8990684826717,362.73585964187566,1.362981103066746,-0.010071327076071472,1.3698197480072687,-0.0068386449405226655,4361139.583424613,3095788.129249582,9.774550873523465,0.35678553507452193,1.396364410503352,-0.28642892985095614
44.90000000000037,782.9522037013239,9809.83242492541,74.42041336086662,363.44136759157175,1.3619723935321306,-0.010087095346153154,1.3688223603419158,-0.006849966809785225,4358864.055377246,3093512.601202215,9.766477437318008,0.3600253974176093,1.395211062474001,-0.2799492051647814
45.00000000000037,790.4466879233391,9846.247559523357,74.9448422201523,364.15134597948327,1.3609620809180276,-0.010103126141030247,1.3678235412613984,-0.006861460343370762,4356583.227816297,3091231.773641266,9.758951574652869,0.3631855727630695,1.3941359392361239,-0.273628854473861
45.10000000000037,797.9939237584689,9882.734129158773,75.47235835129759,364.8656963541459,1.35995015497264,-0.01011925945387657,1.3668232800156834,-0.006873125043043161,4354297.219284206,3088945.765109175,9.751902565851923,0.3662753284987863,1.393128937978846,-0.2674493430024274
45.20000000000037,805.5942204653636,9919.292562441668,76.00296706894746,365.58433282894487,1.3589366204605884,-0.010135345120517674,1.3658215666124178,-0.006884946151829441,4352006.132546131,3086654.6783710993,9.745275231099775,0.36930404435938424,1.3921821758713964,-0.2613919112812315
45.300000000000374,813.2478879478388,9955.92328058585,76.53667482475142,366.30718144181975,1.3579214948423965,-0.010151256181918653,1.3648183939474032,-0.006896899105006682,4349710.055939207,3084358.6017641756,9.739031982615531,0.37228031002723316,1.39129028323079,-0.2554393799455337
45.400000000000375,820.9552368019691,9992.626698520524,77.0734885413037,367.0341793467415,1.3569048050836774,-0.010166897587194494,1.3638137592262096,-0.006908954142532453,4347409.064769986,3082057.6105949553,9.733148279856671,0.37521189213721495,1.3904497542652388,-0.2495762157255701
45.50000000000038,828.7165783217984,10029.403225915246,77.61341519829195,367.76527394723115,1.3558865840650955,-0.010182210185816032,1.3628076646637723,-0.006921080598676799,4345103.2226138655,3079751.768438834,9.727607670672178,0.3781057882014771,1.389658238667454,-0.24378842359704578
45.60000000000038,836.5322244872949,10066.253268114277,78.1564616549659,368.5004219903073,1.354866867021822,-0.010197170432735055,1.3618001175239487,-0.0069332505021266755,4342792.582503374,3077441.1283283425,9.722397390520799,0.38096828887374645,1.3889139129315426,-0.2380634222525071
45.70000000000038,844.402487954484,10103.177226978243,78.7026346718905,369.2395886396696,1.3538456883635661,-0.010211786582558774,1.3607911296155322,-0.006945441251966056,4340477.1880056765,3075125.7338306457,9.717504849255722,0.3838050408162763,1.388214978465103,-0.23238991836744738
45.80000000000038,852.3276820627541,10140.17550163351,79.25194108270126,369.98274655267437,1.3528230791272318,-0.01022609236334303,1.3597807163944602,-0.0069576372672284234,4338157.074191756,3072805.6200167253,9.712915152190707,0.3866211090607008,1.3875593074558152,-0.2267577818785984
45.90000000000038,860.3081208688949,10177.248489132317,79.80438806140756,370.7298749880625,1.3517990652072924,-0.010240139199396387,1.358768895834446,-0.006969830627153506,4335832.2685011765,3070480.814326146,9.708609674775609,0.3894210380288454,1.3869442392536582,-0.22115792394230915
46.000000000000384,868.3441192120779,10214.39658502933,80.35998343182952,371.48095897014036,1.3507736664061516,-0.0102539880114084,1.3577556872224532,-0.006982020816301837,4333502.791507934,3068151.337332904,9.704565606516875,0.3922089101962456,1.3863665152166964,-0.2155821796075088
46.100000000000385,876.43599280926,10251.62018388242,80.91873597182183,372.23598853090124,1.3497468962575512,-0.01026770148600166,1.3567411100150957,-0.006994213757544277,4331168.657594422,3065817.203419392,9.700756302481736,0.3949884013251914,1.3858223289259624,-0.21002319734961716
46.20000000000039,884.5840583767166,10288.919679686958,81.48065567456584,372.99495804537673,1.3487187625070078,-0.010281337505433114,1.3557251828617347,-0.007006420354726872,4328829.875541866,3063478.4213668355,9.697152232603536,0.39776283129270507,1.385307461800505,-0.20447433741458987
46.30000000000039,892.7886337708009,10326.295466253794,82.04575394084257,373.7578656683604,1.347689268087717,-0.010294944192910837,1.3547079228646002,-0.0070186547768833485,4326486.44904647,3061134.9948714394,9.693722299751384,0.40053520975904977,1.3848174713930548,-0.19892958048190046
46.40000000000039,901.050358596197,10363.749397374891,82.61724825396146,374.53931121097054,1.3466582645746106,-0.010310035131062998,1.3536893848019798,-0.007031120227369182,4324138.377170936,3058786.9229959054,9.690435304095402,0.403308276217631,1.3843479005850574,-0.19338344756473802
46.50000000000039,909.3695592981289,10401.28187102226,83.19200701931835,375.3247364736876,1.34562580245414,-0.010324621204704313,1.3526694924759632,-0.007043690021823146,4321785.654336202,3056434.2001611707,9.687014653994792,0.4060845342899322,1.3838592362849702,-0.18783093142013563
46.60000000000039,917.7465332651254,10438.89315017964,83.76973966996454,376.112791573791,1.344591940478722,-0.010338619754179506,1.351648268298679,-0.007056327819956909,4319429.957366482,3054078.503191451,9.690487281435265,0.40786540998344556,1.3843553259193235,-0.18426918003310888
46.700000000000394,926.1815789331358,10476.58349851239,84.3504566801037,376.90348332749375,1.3435567313140298,-0.010352091646923765,1.3506257265178996,-0.007068995203869832,4317071.2769020125,3051719.8227269812,9.694091469551998,0.4096520187382735,1.3848702099359997,-0.180695962523453
